k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.903075e+02,2.931204e+02,2.931204e+00
2.033942e-03,1.857986e+02,1.890566e+02,1.890566e+00
4.067884e-03,1.687076e+02,1.776102e+02,1.776102e+00
6.101825e-03,1.365849e+02,1.435582e+02,1.435582e+00
8.135767e-03,1.182092e+02,1.191292e+02,1.191292e+00
1.016971e-02,1.011566e+02,9.959379e+01,9.959379e-01
1.220365e-02,9.118599e+01,9.179369e+01,9.179369e-01
1.423759e-02,8.048184e+01,8.176799e+01,8.176799e-01
1.627153e-02,7.203942e+01,7.371578e+01,7.371578e-01
1.830548e-02,6.340753e+01,6.423602e+01,6.423602e-01
2.033942e-02,5.584537e+01,5.774579e+01,5.774579e-01
2.237336e-02,5.134563e+01,5.089536e+01,5.089536e-01
2.440730e-02,4.462791e+01,4.576711e+01,4.576711e-01
2.644124e-02,4.054010e+01,4.249285e+01,4.249285e-01
2.847519e-02,3.732743e+01,3.856387e+01,3.856387e-01
3.050913e-02,3.371379e+01,3.499749e+01,3.499749e-01
3.254307e-02,3.024844e+01,3.201056e+01,3.201056e-01
3.457701e-02,2.697187e+01,2.812658e+01,2.812658e-01
3.661095e-02,2.535215e+01,2.620152e+01,2.620152e-01
3.864489e-02,2.280848e+01,2.383482e+01,2.383482e-01
4.067884e-02,2.065123e+01,2.188916e+01,2.188916e-01
4.271278e-02,1.879475e+01,1.960315e+01,1.960315e-01
4.474672e-02,1.682707e+01,1.782673e+01,1.782673e-01
4.678066e-02,1.511321e+01,1.587350e+01,1.587350e-01
4.881460e-02,1.364339e+01,1.437994e+01,1.437994e-01
5.084854e-02,1.242250e+01,1.326693e+01,1.326693e-01
5.288249e-02,1.129397e+01,1.193392e+01,1.193392e-01
5.491643e-02,1.029470e+01,1.114700e+01,1.114700e-01
5.695037e-02,9.171108e+00,9.827331e+00,9.827331e-02
5.898431e-02,8.237554e+00,8.693335e+00,8.693335e-02
6.101825e-02,7.639014e+00,8.080484e+00,8.080484e-02
6.305220e-02,6.908168e+00,7.274056e+00,7.274056e-02
6.508614e-02,6.277881e+00,6.642023e+00,6.642023e-02
6.712008e-02,5.778967e+00,6.141165e+00,6.141165e-02
6.915402e-02,5.152193e+00,5.564713e+00,5.564713e-02
7.118796e-02,4.768346e+00,5.084202e+00,5.084202e-02
7.322190e-02,4.281512e+00,4.615624e+00,4.615624e-02
7.525585e-02,3.961473e+00,4.302728e+00,4.302728e-02
7.728979e-02,3.567698e+00,3.856670e+00,3.856670e-02
7.932373e-02,3.280943e+00,3.464265e+00,3.464265e-02
8.135767e-02,3.012549e+00,3.260761e+00,3.260761e-02
8.339161e-02,2.752463e+00,2.974289e+00,2.974289e-02
8.542556e-02,2.452201e+00,2.617047e+00,2.617047e-02
8.745950e-02,2.347214e+00,2.519480e+00,2.519480e-02
8.949344e-02,2.122629e+00,2.243303e+00,2.243303e-02
9.152738e-02,1.927340e+00,2.036453e+00,2.036453e-02
